date,open,high,low,close
2015-07-08,1.546120,1.546660,1.532970,1.536060
2015-07-09,1.536020,1.541990,1.534290,1.537900
2015-07-10,1.537900,1.555010,1.536330,1.551290
2015-07-13,1.550280,1.558840,1.548060,1.548420
2015-07-14,1.548440,1.563840,1.545020,1.563480
2015-07-15,1.563480,1.567440,1.557610,1.563650
2015-07-16,1.563630,1.565000,1.555960,1.560660
2015-07-17,1.560560,1.567230,1.555270,1.560540
2015-07-20,1.560020,1.562690,1.553800,1.555950
2015-07-21,1.555890,1.559000,1.552830,1.555280
2015-07-22,1.555150,1.564590,1.554410,1.561070
2015-07-23,1.560800,1.567010,1.550060,1.551290
2015-07-24,1.551470,1.552560,1.546630,1.551270
2015-07-27,1.550900,1.559480,1.549020,1.555680
2015-07-28,1.555710,1.562720,1.552770,1.561050
2015-07-29,1.561130,1.568910,1.558720,1.560420
2015-07-30,1.559950,1.564290,1.556220,1.559940
2015-07-31,1.559660,1.567780,1.554860,1.562010
2015-08-03,1.562890,1.564430,1.556490,1.558460
2015-08-04,1.558250,1.563330,1.555720,1.556030
2015-08-05,1.555890,1.565070,1.552530,1.559760
2015-08-06,1.559720,1.563630,1.546660,1.550990
2015-08-07,1.550710,1.554500,1.542430,1.549580
2015-08-10,1.548410,1.560530,1.545790,1.558420
2015-08-11,1.558960,1.561620,1.555480,1.556540
2015-08-12,1.557040,1.565940,1.553360,1.560580
2015-08-13,1.560880,1.563630,1.557260,1.560580
2015-08-14,1.560510,1.565920,1.558810,1.564070
2015-08-17,1.565070,1.568750,1.557830,1.558100
2015-08-18,1.558020,1.571660,1.556170,1.565480
2015-08-19,1.565810,1.570000,1.563500,1.567500
2015-08-20,1.567470,1.570110,1.560570,1.568330
2015-08-21,1.568470,1.572280,1.565740,1.568530
2015-08-24,1.567640,1.580280,1.562990,1.576970
2015-08-25,1.577310,1.581860,1.568080,1.568080
2015-08-26,1.568530,1.571950,1.545200,1.545780
2015-08-27,1.545750,1.550830,1.536960,1.539790
2015-08-28,1.539880,1.544250,1.533480,1.538970
2015-08-31,1.541040,1.543630,1.533900,1.534150
2015-09-01,1.533840,1.540740,1.529940,1.530180
2015-09-02,1.530150,1.532530,1.526370,1.529640
2015-09-03,1.529490,1.531290,1.521870,1.525430
2015-09-04,1.525250,1.527330,1.516430,1.516750
2015-09-07,1.517520,1.528780,1.517070,1.527390
2015-09-08,1.527190,1.541210,1.526920,1.539260
2015-09-09,1.538740,1.540400,1.534930,1.536410
2015-09-10,1.536440,1.547560,1.533830,1.544100
2015-09-11,1.543930,1.546120,1.539950,1.542700
2015-09-14,1.542630,1.547060,1.537230,1.542310
2015-09-15,1.542190,1.545660,1.532930,1.534120
2015-09-16,1.534190,1.552810,1.532960,1.549030
2015-09-17,1.548790,1.562750,1.548560,1.558780
2015-09-18,1.558750,1.565790,1.551390,1.552430
2015-09-21,1.552300,1.556740,1.548030,1.550550
2015-09-22,1.550430,1.552790,1.533990,1.536120
2015-09-23,1.536330,1.536640,1.522010,1.524130
2015-09-24,1.524180,1.528850,1.520020,1.524030
2015-09-25,1.523730,1.526000,1.513490,1.517730
2015-09-28,1.519090,1.524060,1.515680,1.517160
2015-09-29,1.517160,1.520450,1.512850,1.514830
2015-09-30,1.514750,1.521320,1.510680,1.512600
2015-10-01,1.512600,1.517960,1.510640,1.512820
2015-10-02,1.512690,1.523700,1.512690,1.517680
2015-10-05,1.518710,1.524400,1.513610,1.514310
2015-10-06,1.514280,1.524290,1.513940,1.522300
2015-10-07,1.522410,1.533910,1.521800,1.531480
2015-10-08,1.531460,1.537170,1.526080,1.534500
2015-10-09,1.534600,1.538280,1.529960,1.532380
2015-10-12,1.530390,1.537280,1.530390,1.534650
2015-10-13,1.534570,1.538720,1.519980,1.524620
2015-10-14,1.524490,1.549390,1.524490,1.547620
2015-10-15,1.547210,1.550810,1.541430,1.545110
2015-10-16,1.544600,1.548600,1.542990,1.543570
2015-10-19,1.543040,1.549660,1.542710,1.546460
2015-10-20,1.546200,1.550580,1.543480,1.544090
2015-10-21,1.544070,1.547690,1.541190,1.541830
2015-10-22,1.541520,1.550880,1.534520,1.539310
2015-10-23,1.539100,1.541850,1.530560,1.531200
2015-10-26,1.530780,1.538140,1.530560,1.534880
2015-10-27,1.534880,1.535830,1.528220,1.530410
2015-10-28,1.530410,1.534670,1.524830,1.526660
2015-10-29,1.526670,1.532100,1.524180,1.531130
2015-10-30,1.531160,1.546730,1.530850,1.542750
2015-11-02,1.544490,1.549710,1.540370,1.541530
2015-11-03,1.541470,1.544470,1.535890,1.542150
2015-11-04,1.541880,1.544460,1.536030,1.538310
2015-11-05,1.538630,1.540110,1.520480,1.520590
2015-11-06,1.520450,1.521890,1.502680,1.504300
2015-11-09,1.503960,1.512780,1.503810,1.511230
2015-11-10,1.511210,1.514490,1.509090,1.511790
2015-11-11,1.511120,1.522040,1.511120,1.521150
2015-11-12,1.520760,1.524600,1.517350,1.523170
2015-11-13,1.522830,1.526480,1.518700,1.522990
2015-11-16,1.522420,1.523080,1.518090,1.519980
2015-11-17,1.520050,1.523810,1.515400,1.521200
2015-11-18,1.521250,1.524810,1.518730,1.523110
2015-11-19,1.523600,1.533510,1.522710,1.529140
2015-11-20,1.529100,1.530930,1.518220,1.518920
2015-11-23,1.516940,1.519570,1.510860,1.512280
2015-11-24,1.512200,1.515510,1.505300,1.507860
2015-11-25,1.508000,1.513560,1.505560,1.512860
2015-11-26,1.511860,1.512990,1.506540,1.510130
2015-11-27,1.509920,1.510920,1.502940,1.503310
2015-11-30,1.503170,1.506800,1.499320,1.505560
2015-12-01,1.505340,1.512510,1.505010,1.507940
2015-12-02,1.508030,1.508130,1.489450,1.494950
2015-12-03,1.494160,1.515860,1.490400,1.514340
2015-12-04,1.514070,1.515630,1.507730,1.510490
2015-12-07,1.510650,1.511410,1.504410,1.505260
2015-12-08,1.505340,1.506090,1.495620,1.500710
2015-12-09,1.500500,1.519130,1.500400,1.518060
2015-12-10,1.517520,1.520150,1.511050,1.515720
2015-12-11,1.515830,1.523910,1.512490,1.522260
2015-12-14,1.522450,1.523000,1.510700,1.513940
2015-12-15,1.514050,1.518450,1.502880,1.503500
2015-12-16,1.503500,1.509840,1.495880,1.499980
2015-12-17,1.499640,1.500840,1.486450,1.489750
2015-12-18,1.489330,1.494950,1.488510,1.488670
2015-12-21,1.489050,1.492890,1.487700,1.488150
2015-12-22,1.488080,1.490740,1.480500,1.482560
2015-12-23,1.482280,1.490000,1.481810,1.486930
2015-12-24,1.486790,1.494380,1.484410,1.494060
2015-12-28,1.490080,1.493390,1.487350,1.487850
2015-12-29,1.487260,1.491270,1.478510,1.481250
2015-12-30,1.481380,1.484820,1.479220,1.481200
2015-12-31,1.481180,1.484380,1.473130,1.473170
2016-01-04,1.473060,1.481520,1.466260,1.471670
2016-01-05,1.471190,1.472500,1.463740,1.467200
2016-01-06,1.467130,1.468160,1.460160,1.462950
2016-01-07,1.462630,1.463980,1.453270,1.461500
2016-01-08,1.461350,1.464440,1.450560,1.451560
2016-01-11,1.451440,1.460400,1.449090,1.453950
2016-01-12,1.453930,1.455990,1.435160,1.444560
2016-01-13,1.444560,1.447550,1.437960,1.440510
2016-01-14,1.440440,1.444470,1.435960,1.440900
2016-01-15,1.441020,1.442720,1.425110,1.425430
2016-01-18,1.424720,1.432270,1.423650,1.424140
2016-01-19,1.424160,1.433960,1.412870,1.415570
2016-01-20,1.415200,1.421860,1.412480,1.418970
2016-01-21,1.418680,1.424850,1.407900,1.421980
